text,quoted_text
b'S\xc3\xb3 eu que acho o pai da Cassandra um tes\xc3\xa3o? Foda-se',
b'S\xc3\xb3 pode beijar a minha boca se j\xc3\xa1 tiver votado na elei\xc3\xa7\xc3\xa3o da ufu (exceto se vc tiver votado no dito cujo)',
b'[17/9 13:54] Hagata: Eu ia come\xc3\xa7ar minha rotina de treinamento com dieta especial hoje\n[17/9 13:54] Hagata: A\xc3\xad minh\xe2\x80\xa6 https://t.co/NXzh3bQAl0',
"b'Mulher, te orienta. Quero esse seu macho n\xc3\xa3o. Gosto de homem feio, n\xc3\xa3o de homem burro bolsominion'",
"b'Comprei uns esmaltes novos, tinta de cabelo, vou marcar depila\xc3\xa7\xc3\xa3o hoje e bronzeamento amanh\xc3\xa3. \n\nPra que isso tudo?\xe2\x80\xa6 https://t.co/esaVFGqwop'",
b'Parei aqui pra pensar e faz tanto tempo que n\xc3\xa3o me humilhou por macho. Estou orgulhosa',
b'Vem\n\nhttps://t.co/ANpRtaq6T0',
b'CASQUEI o bico do diego acendendo um cigarro no ead',
b'Agora vou fazer 1hr de agachamento e depois tomar um banho de gelo eh isto',
b'VAI SE FUDEKKKKKKKKK QUE B\xc3\x83O https://t.co/Cx1545b2dP',b'vcs tamb\xc3\xa9m acham que se a lana del rey fosse brasileira ela ia namorar o ciro gomes??'
"b'Como se n\xc3\xa3o bastasse c\xc3\xb3lica durante a menstrua\xc3\xa7\xc3\xa3o, eu tamb\xc3\xa9m tenho c\xc3\xb3lica antes de menstruar. Que coisa n\xc3\xa9'",
"b'N\xc3\xa3o \xc3\xa9 meme, eu realmente acho que esses minions que quebram tudo em lojas por n\xc3\xa3o poderem entrar sem m\xc3\xa1scara deveri\xe2\x80\xa6 https://t.co/SXmPlA9JeP'",
b'QUEM N\xc3\x83O PARTICIPAR \xc3\x89 CORNO. https://t.co/rtNNAXP48e',b'T\xc3\xa1 rolando sorteio do meu livro l\xc3\xa1 no meu insta!\n\nhttps://t.co/W8lWwovrYz'
b'\xc3\x89 preciso MUITO autocontrole pra n\xc3\xa3o furar a quarentena pra ir pra uma piscina porque MEU DEUS eu n\xc3\xa3o aguento mais\xe2\x80\xa6 https://t.co/h5atJxyMDm',
"b'Poxa, deixou bloqueado s\xc3\xb3 pra quem n\xc3\xa3o te segue, la no Twitter -_- \n\n\xe2\x80\x94 Deixei sim. BEM melhor assim.\n\nhttps://t.co/RMLeXGme8q'",
b'Minha irm\xc3\xa3 ta me passando raiva',
b'Por isso que n\xc3\xa3o posso ficar acordada de madrugada. Meu c\xc3\xa9rebro se divide em COMIDA e SEXO',
"b'T\xc3\xb4 numa vontade de comer um prat\xc3\xa3o de comida de ro\xc3\xa7a. Galinha caipira, arroz de fog\xc3\xa3o de lenha, farofa, salada da h\xe2\x80\xa6 https://t.co/9ZHmIpIHoR'",
"b'Pol\xc3\xadtica \xc3\xa9 um trem que t\xc3\xa1 me deixando puta, N\xc3\xa3o t\xc3\xb4 mais satisfeita'",
b'Vou nem dizer o que eu queria estar fazendo agora porque voc\xc3\xaas provavelmente j\xc3\xa1 sabem do tanto que eu falo disso',
b'Se tem um trem que me deixa feliz \xc3\xa9 descolorir https://t.co/IeOfZfmA5H',
b'Como desafiar as pessoas a serem produtivas:\n\n[14/9 11:31] Hagata: Gabi\n[14/9 11:31] Hagata: Essa semana\n[14/9 11:3\xe2\x80\xa6 https://t.co/eX3vaSz3b9',
b'\xc3\x80s vezes tudo o que a gente precisa \xc3\xa9 de assistir o boy pelado na cozinha fazendo um macarr\xc3\xa3o',
b'Essa \xc3\xa9 a melhor thread que eu j\xc3\xa1 vi nesta rede https://t.co/sWpY3hy2aH',b'todas as cenas er\xc3\xb3ticas do polo na s\xc3\xa9rie elite; a thread https://t.co/mG4gwTEhwp'
"b'N\xc3\xa3o t\xc3\xb4 triste, t\xc3\xb4 reflexiva. Triste eu vou ficar \xc3\xa9 quando eu tiver que tomar uma posi\xc3\xa7\xc3\xa3o oficialmente sobre uns b.o\xe2\x80\xa6 https://t.co/rbm5L1Ics5'",
"b'Aiai. Eu n\xc3\xa3o entendo. Muita coisa, tanta coisa. Parece que as pessoas escolhem, aceitam, permitem machucar e ser ma\xe2\x80\xa6 https://t.co/GuGYf0W0bk'",
b'Minha m\xc3\xa3e colocou uma camisinha neon minha num bra\xc3\xa7o de catraca e mandou v\xc3\xaddeo pro edu',
b'Ok amigo j\xc3\xa1 entendemos seu ponto. Agora cale por favor',
b'Interessada em algu\xc3\xa9m no momento? \n\n\xe2\x80\x94 Interessada em x pessoas por\xc3\xa9m esperando que elas adivinhem. At\xc3\xa9 l\xc3\xa1 fico fler\xe2\x80\xa6 https://t.co/M9Rlm0MQET',
b'Vamos tomar uma breja? \n\n\xe2\x80\x94 POR QUE voc\xc3\xaas s\xc3\xb3 me chamam pra beber em an\xc3\xb4nimo e depois que eu digo que sim vcs SOMEM?\xe2\x80\xa6 https://t.co/r8iVzeaTVA',
b'Clubinho das fotos tremidas https://t.co/iRhPmrWxYU',
b'Tem tr\xc3\xaas nego na minha dm me pedindo pra AVALIAR NUDES\n\nQUE PORRA EH ESSA?????\n\nPor\xc3\xa9m se me pagar eu avalio.',
"b'Eu tenho PAVOR de gente que desrespeita trabalhador.\nSe voc\xc3\xaa xinga gratuitamente gar\xc3\xa7om, entregador, motorista de t\xe2\x80\xa6 https://t.co/UraXd1i8EV'",
b'A breja j\xc3\xa1 t\xc3\xa1 gelada de novo',
"b'Eu nem tenho moral pra criticar quem fura quarentena, Eu mesma furei pelo motivo mais f\xc3\xbatil q tem akkkkkk mas sozin\xe2\x80\xa6 https://t.co/olxVDfLBko'",
"b'Eu acho assim\nVai sair de qualquer jeito? Ent\xc3\xa3o sai, caceta. Mas seja um pouquinho prudente e fa\xc3\xa7a o m\xc3\xadnimo que \xc3\xa9 s\xe2\x80\xa6 https://t.co/P4fV2hKRl2'",
"b'Nossa, meus peitos est\xc3\xa3o uma del\xc3\xadcia hoje'",
"b'Um monte de amigo e conhecido meu em Caldas, na praia.....\n\nE eu aqui n\xc3\xa3o saio nem pro bairro vizinho \n\nFODA.'",
b'Um bom dia s\xc3\xb3brio a todos vcss',
b'Tava precisando ficar doida igual hoje. Uma pena que eu v\xc3\xa1 acordar s\xc3\xb3bria amanh\xc3\xa3 e lembrar de tuuuudo que preciso resolver.',
b'Comi agora posso mimir',
b'Foda-se pedi comida',
"b'Eu b\xc3\xaabada pensando na ceia de natal. O arroz t\xc3\xa1 car\xc3\xadssimo, imagina como vai estar o panetone e o peru \n\nFoda n\xc3\xa9'",
b'Ai eu tenho umas amizades aleat\xc3\xb3rias t\xc3\xa3o boas',
b'Eu quero maratonar a era do gelo',
b'Gente vcs est\xc3\xa3o falando do Windows e da loirinha at\xc3\xa9 agora? An\xc3\xa9m',
b'Muse',
b'Triste demais a vida da mulher solteira b\xc3\xaabada',
b'Ok j\xc3\xa1 estou enxergando emba\xc3\xa7ado',
b'Beber sozinha e com a libido alta \xc3\xa9 ruim demais',
b'Oi gente acabei de ganhar 10 vodkas',
"b'Queria estar em um mini rol\xc3\xaa. Bem confort\xc3\xa1vel na casa de algu\xc3\xa9m legal, tomando uma cerveja e jogando algum jogo de\xe2\x80\xa6 https://t.co/wNlPDiw8OA'",
"b'Quando fala que curte homem feio, homem feio como? \n\n\xe2\x80\x94 KKKKKKKKAJSJSHSJSJSJSBSODNSIHDISHDJSBDJDNDJS ai vei vcs \xc3\xa9 mu\xe2\x80\xa6 https://t.co/ogVmkw854P'",
b'Por que tem um minion do A\xc3\xa9cio Neves dando em cima de mim? O que eu fiz pra merecer isso???',
b'Olar\n\nhttps://t.co/MmJ0iUvGIQ',
b'GRATA!!!!! https://t.co/PR56fXYQ6j',"b'desculpa eu t\xc3\xb4 cansada demais pra flertar com mais clareza, pfvr adivinhe q eu quero vc'"
b'Oi gente algu\xc3\xa9m fala comigo antes que eu fique doida',
b'Huum coquinha gelada',
b'Mais do que nunca esse fim de semana eu preciso tomar umas breja seguindo as normas da OMS \nPode me chamar que eu vou',
"b'Sou doidinho n\xc3\xa9 voc\xc3\xaa, cheguei sonhar contigo essa noite passada hehe \n\n\xe2\x80\x94 Meus p\xc3\xaasames, deve ser p\xc3\xa9ssimo\n https://t.co/DoJW4h8sVb'",
b'Fiquei t\xc3\xa3o estressada que at\xc3\xa9 esqueci que tinha aula hoje',
b'Preciso chorar em um c\xc3\xb4modo escuro e sem testemunhas. Vou mandar mensagem e quem responder primeiro vou pra casa dessa pessoa',
b'Quantos antidepressivos eu tenho que tomar pra dormir uns 3 dias pesquisar',
b'Sabia que ia aparecer um estudante de psico pra ir chorar l\xc3\xa1 no meu coment\xc3\xa1rio no spotted akkkkk',
b'Hoje n\xc3\xa3o vou escrever nada. \xc3\x89 um daqueles dias que tudo o que eu escrevo remete a morte',
b'Acabou de acontecer uma coisa t\xc3\xa3o ruim que eu provavelmente perdi o resto da minha vitalidade do ano',
b'Vcs tb tem uns amigos com esp\xc3\xadrito de velho? Eu tenho uns amigos que mandam uns trem no Whatsapp que s\xc3\xb3 minha v\xc3\xb3 acharia gra\xc3\xa7a',
"b'Mano, cuspir na rua/cal\xc3\xa7ada j\xc3\xa1 \xc3\xa9 um tro\xc3\xa7o nojento para caralho, a\xc3\xad a pessoa ainda faz quest\xc3\xa3o de puxar o catarro l\xc3\xa1\xe2\x80\xa6 https://t.co/DcaBJmi3vL'",
b'T\xc3\xb4 menos chata hoje',
"b'Bom dia, ali\xc3\xa1s'",
b'Eu lembro de uma mina no ensino fundamental que chorava toda vez que ia apontar l\xc3\xa1pis porque eles ficavam menores',
"b'ODEIO tpm. Estou cheia de espinhas, feia, faminta e querendo chorar por nada'",
"b'Fiquei brava do nada, vou comer uma bolacha'",
"b'Nem tenho. S\xc3\xb3 n\xc3\xa3o sei como abordar mais por mensagem pra desenvolver a conversa, mas boto f\xc3\xa9 que um dia a gente s\xe2\x80\xa6\xe2\x80\xa6 https://t.co/olw6cjCsDo'",
b'A m\xc3\xa3e t\xc3\xa1 on desde sempre pq n eh suficientemente boa pra algu\xc3\xa9m assumir https://t.co/cC7PCxACLC',b'O pai t\xc3\xa1 on desde maio'
"b'J\xc3\xa1 que voc\xc3\xaas t\xc3\xaam medo de mim, vamos conversar por aqui mesmo\n\nhttps://t.co/MmJ0iUvGIQ'",
b'Oh gosh eu s\xc3\xb3 queria estar me arrumando pra ir tomar uma brejinha agora',
"b'Galera que conhece meu trabalho como escritora fica assustada quando encontra meu twitter.\n\n""Nossa n\xc3\xa3o sabia q vc e\xe2\x80\xa6 https://t.co/ZXObwG3QVM'",
b'Quero que chegue meia noite logo pra eu postar minhas baboseiras sem ser julgada',
"b'N\xc3\xa3o sobre minha autoestima e sim sobre minha pessoa, voc\xc3\xaa me conhece kkkk \n\n\xe2\x80\x94 Akkkkk p\xc3\xb4, t\xc3\xa1 bom ent\xc3\xa3o\n\nhttps://t.co/dOhJYzNVnO'",
b'Ai que vontade de dar em cima desse homem feio',
"b'GENTE vcs viram o pronunciamento do odelmo???? Eu t\xc3\xb4 rindo de nervoso KKKKKLKL a gente vai morrer, bicho'",
b'Vou ter que tomar um banho de 2hrs na \xc3\xa1gua gelada pelamorrrrr\n\nN\xc3\xa3o aguento mais',
"b'Eu acho vingan\xc3\xa7a um trem muito ruim, mas h\xc3\xa1 uma pessoa em espec\xc3\xadfico que eu me resguardo o direito de me sentir ass\xe2\x80\xa6 https://t.co/tBzFvpc6K9'",
"b'Fi, s\xc3\xb3 para de compartilhar esse v\xc3\xaddeo das crian\xc3\xa7as da Netflix. S\xc3\xb3 para, vei. Quem compartilhar isso aqui no meu feed vai levar block'",
b'[10/9 14:47] Edu \xe2\x9d\xa4: Ce acha q eu tenho medo de apanhar de mui\xc3\xa9 gostosa?\n[10/9 14:47] Edu \xe2\x9d\xa4: Minha filha\n[10/9 14:47\xe2\x80\xa6 https://t.co/MjbFrQkh5f',
"b'Quer me beijar mas nunca leu nenhum dos meus 5 livros, enfim a hipocrisia'",
"b'Acho que fui muito grosso, perd\xc3\xa3o. S\xc3\xb3 quis dizer que quando voc\xc3\xaa descobrir quem sou eu tu vai dar marcha r\xc3\xa9 lkkkl\xe2\x80\xa6\xe2\x80\xa6 https://t.co/3S4LPaKDRH'",
b'Fiz uma parceria com uma artista linda e gostosa e t\xc3\xa1 rolando sorteio do meu livro e de um trampo dela l\xc3\xa1 no insta.\xe2\x80\xa6 https://t.co/pQEKnwjLsV',
"b'N\xc3\xa3o necessariamente, porque n\xc3\xa3o \xc3\xa9 obriga\xc3\xa7\xc3\xa3o dele. Ao contr\xc3\xa1rio de voc\xc3\xaa, Sr. Ministro PILANTRA, que tem a merda da o\xe2\x80\xa6 https://t.co/aMh9Lh1DOx'","b""DiCaprio critica Bolsonaro sobre Amaz\xc3\xb4nia e Salles diz: 'Vai por dinheiro?' https://t.co/S37ajHp6uU"""
"b'Vou mimir, amanh\xc3\xa3 posto mais besteira'",
"b'N\xc3\xa3o tenho medo, s\xc3\xb3 consci\xc3\xaancia que vai ficar s\xc3\xb3 nisso ...... \n\n\xe2\x80\x94 Porra \nFiquei titi lendo isso \n\nhttps://t.co/4Lgw5oM9Ui'",
b'C\xc3\xaas fica dando em cima de mim em an\xc3\xb4nimo porque tem medo de mim????',
"b'J\xc3\xa1 beijei gente de engenharia e direito, eu sou uma vergonha'",
"b'Gostei tanto do seu mai\xc3\xb4, que estou te convidando pra tomar um banho l\xc3\xa1 no meu chuveiro comigo hehe . \n\n\xe2\x80\x94 Nesse cal\xe2\x80\xa6 https://t.co/cRnS6YuDFJ'",
"b'eu fa\xc3\xa7o tudo no ead, menos prestar aten\xc3\xa7\xc3\xa3o na aula. Desculpa, mas n\xc3\xa3o consigo'",
"b'S\xc3\xb3 eu que acho muito dif\xc3\xadcil quando postam ""escolha uma carta que vou postar o que significa mais tarde""\n\nBicho eu\xe2\x80\xa6 https://t.co/euQui26Zj3'",
b'Manda seu endere\xc3\xa7o pra mim enviar o BK kkk \n\n\xe2\x80\x94 Gnt vcs quer me mandar hamb\xc3\xbarguer msm ou \xc3\xa9 meme? Para de me iludir\n\nhttps://t.co/0rn7p5A6jB',
"b'A\xc3\xad, pronto. Tudo lindo pra vcs que s\xc3\xa3o f\xc3\xa3s de calor. Bom demais esse calorzin n\xc3\xa9? Home office trancado em casa sem\xe2\x80\xa6 https://t.co/8xDWLLPsei'",
b'Vou postar nesta rede tamb\xc3\xa9m https://t.co/b0gc3cVbvY',
"b'Acho muito bom os papo sobre macho do passado com a lya \n\n""Ai amiga aquele seu chernobyl mandou mensagem de novo pra mim""'",
b'apenas d\xc3\xaa em cima de mim se me enviar um cheddar duplo do BK aqui em casa antes',
"b'Meu kit ead: miojo, cerveja, vibrador e abajour com a luz do quarto acesa porque minha vis\xc3\xa3o \xc3\xa9 uma bosta. Ah, e minha meia de patinho'",
"b'Meu sonho \xc3\xa9 descobrir o endere\xc3\xa7o dessa mui\xc3\xa9, juntar as bostas da minha cachorra numa sacola, embrulhar pra presente\xe2\x80\xa6 https://t.co/Ng6ju7PInX'",
"b'Ent\xc3\xa3o fiz o teste do covid tem 3 dias, deu negativo, ent\xc3\xa3o o convite pra cerveja pode ser aqui em casa Kkk Kkk \n\n\xe2\x80\x94\xe2\x80\xa6 https://t.co/l2kdwzy5Rn'",
"b'Voc\xc3\xaa fala tanto dessa sua nova Lingerie, que a gente tem que marcar um dia pra mim ver ela hehe . \n\n\xe2\x80\x94 Puts no an\xc3\xb4ni\xe2\x80\xa6 https://t.co/9egOG0ytby'",
b'J\xc3\xa1 fui muito babaca contigo e me arrependo taaanto disso. Por vezes j\xc3\xa1 pensei em te chamar no pv e pedir desculpa\xe2\x80\xa6\xe2\x80\xa6 https://t.co/yVUDj3HSZT',
b'Me chama pra tomar uma breja seguindo as normas da OMS',
b'Como eu falo pra ele que eu tenho interesse sem ter que falar??????',
"b'Queria ser seu amigo/amiga, assim veria v\xc3\xa1rios nuds seus..... maravilhosa. \n\n\xe2\x80\x94 Amizade por interesse n\xc3\xa3o \xc3\xa9 amizade\xe2\x80\xa6 https://t.co/kqx3jRYIDw'",
"b'Hagatop, c\xc3\xaa conhece bar\xc3\xb5es da pisadinha? \xc3\x89 n\xc3\xa3o n\xc3\xa9! \n\n\xe2\x80\x94 Conhe\xc3\xa7o sim. \xc3\x89 n\xc3\xa3o o que, jovem?\n\nhttps://t.co/Zg4I1hQjds'",
b'Como algu\xc3\xa9m pode n\xc3\xa3o gostar de picles????',
b'T\xc3\xa1 mais barato comprar droga do que arroz',
b'EU VO COMER UM BURGER KING HOJE EU N\xc3\x83O QUERO NEM SABER.\n\nT\xc3\x94 CANSADA DESTE INFERNO',
b'Acho que n\xc3\xa3o tenho direito de ficar brava. Mas estou.',
b'Feliz dia da independ\xc3\xaancia. Teve briga de fam\xc3\xadlia. Minha tia enfiou a faca no meu v\xc3\xb4drasto',
b'Nunca contei aqui mas meu pai quase saiu no soco com um palha\xc3\xa7o de circo uma vez por minha causa e minha m\xc3\xa3e que teve que separar',
b'AMIGOS\nCriei um insta s\xc3\xb3 pros meus desenhos. Se liga:\n\nhttps://t.co/OnxKTZ3V0T',
b'Meu pai foi brincar comigo falando que \xc3\xa9 solteiro e perguntou se eu n\xc3\xa3o tinha amigas que curtia um coroa\n\nMal ele s\xe2\x80\xa6 https://t.co/ncCvlIMpuM',
b'[6/9 19:53] Hagata: Pedimos pizza\n[6/9 19:53] Hagata: Queria frutos do mar mas n\xc3\xa3o tenho capital\n[6/9 19:54] Hagata\xe2\x80\xa6 https://t.co/GeSBIidQXv',
b'Meu padrasto s\xc3\xb3 fala bosta as vezes pqp',
b'Brota\n\nhttps://t.co/wcU6SY2pJA',
"b'C\xc3\xaas adora ati\xc3\xa7ar e n\xc3\xa3o faz nada.\nEnfim, a covardia. \n\nT\xc3\xb4 aqui esperando'",
"b'Tomei sol pra caramba hoje, acho que minhas amigas v\xc3\xa3o ter que aguentar meus nudes com marquinha agora'",
b'Sonhei que tava menstruada e acordei puta da vida',
b'Quem me conhece sabe que eu sempre choro depois de beijar uma mina bem gostosa. Mas isso aqui n\xc3\xa3o \xc3\xa9 um problema https://t.co/7dv3OpgdWq',"b'voc\xc3\xaa foi cancelada/o.\n\nseu discurso ser\xc3\xa1 o que seu corretor definir depois de ""quem me conhece sabe que eu""'"
b'Queria estar tomando uma brejinha acompanhada',
b'Todo mundo que passa pano pra Carolina \xc3\xa9 um bando de mal car\xc3\xa1ter do caralho. Aquela mulher \xc3\xa9 um nojo',
"b'Tirem da cabe\xc3\xa7a que tudo que n\xc3\xa3o vai de acordo com as conven\xc3\xa7\xc3\xb5es est\xc3\xbapidas que voc\xc3\xaas conhecem \xc3\xa9 ruim, triste, desol\xe2\x80\xa6 https://t.co/UAaqUZ9LW3'",
b'Acho que a gente anda com um problema de autenticidade nas pessoas',
b'https://t.co/Ki7P2q0AzV',
b'Obviamente j\xc3\xa1 fiz v\xc3\xaddeo dan\xc3\xa7ando com a lingerie nova e mandei pras minhas amigas porque sou dessas',
"b'Quase reativando meu insta pv de postar semi porque porra, viu'",
b'A minha lingerie bafonica chegou meu DEUS mal posso esperar para matar um homem com ela',
b'DEU TUDO CERTO!!!!! https://t.co/20RKuSWJD2',b'T\xc3\xb4 na parte do in\xc3\xadcio de um sonho. Ser\xc3\xa1 que vai dar tudo certo????????????'
b'Dia 436383926 de quarentena https://t.co/cncD1cNFMi',
b'Pra mim 365 parece uma com\xc3\xa9dia de mal gosto. Nunca vi um filme t\xc3\xa3o ruim em toda a minha vida',
b'Fui fazer xixi mas tinha uma barata\n\nVontade passou',
b'Eu acabei de comprar uma lingerie t\xc3\xa3o bonita que eu tenho certeza que a primeira pessoa que me ver nela vai dar um ataque card\xc3\xadaco',
b'T\xc3\xb4 na parte do in\xc3\xadcio de um sonho. Ser\xc3\xa1 que vai dar tudo certo????????????',
b'Se algum dia eu for transar com um cara e ele quiser passar leite condensado ou qualquer outra comida na minha xota\xe2\x80\xa6 https://t.co/U1ns1LeBU8',
"b'eae, mo\xc3\xa7a mais bonita do tt \n\n\xe2\x80\x94 Ol\xc3\xa1 an\xc3\xb4nimo equivocado\nAltas minas gatas aqui nesta rede.\nMas obrigada &lt;3 \n\nhttps://t.co/N5PkT69a2A'",
"b'Se liguem no meu Robert Pattinson vulgo Edward Cullen vulgo Batman.\nFiz no dedo aqui no cel. Sofri, mas passo bem. https://t.co/KGMvKAv0pT'",
"b'Eu nem sei se a \xc3\xbaltima pessoa pra quem eu contei sobre a minha met\xc3\xa1fora do P\xc3\xa3o ainda lembra. De mim, da met\xc3\xa1fora. T\xe2\x80\xa6 https://t.co/Qv79neFZwV'",
b'https://t.co/wcU6SY2pJA \n\nVamos sair do t\xc3\xa9dio',
b'Que saudade de beijar algum cara de apar\xc3\xaancia duvidosa em uma festa universit\xc3\xa1ria',
b'#NewProfilePic https://t.co/V5CaQsOu85',
b'Meu primeiro skin care da quarentena',
b'[2/9 13:20] Hagata: Se eu tiver um filho vou colocar o pinico dele junto com o pinico do meu gato\n[2/9 13:20] Hagat\xe2\x80\xa6 https://t.co/pdtfOj6gDt',
b'Eu fiquei com medo https://t.co/WiRaoyPqMZ',b'gente meu cachorro t\xc3\xa1 coisado https://t.co/Voqh7iUmP3'
b'Hoje bateu saudades das rodinhas da catsu. Do dia que o Edu enfiou o pau no ESCAPAMENTO DE UM CARRO',
"b""\xc3\xa9 como diria aquele cantor l\xc3\xa1, o tal do Ed Sheeran\n\nseu pau isn't the best place to find love but seu pau is where I go (uuuh)""",
"b'Mano vc gosta de lucifer, a mui\xc3\xa9 ta literalmente DANDO PRO DIABO e voc\xc3\xaa vem reclamar dos meus peguinhas meio errados????????????????,,,,????'",
"b'Setembro \xc3\xa9 o m\xc3\xaas de aturar o jovem falando todos os dias sobre masturba\xc3\xa7\xc3\xa3o ""ai pq eu n\xc3\xa3o consigo ficar sem"" ""ai pq\xe2\x80\xa6 https://t.co/Ql8JeDRpSn'",
b'O chupacu ataca novamente',
b'Ai a minha vov\xc3\xb3 \xc3\xa9 t\xc3\xa3o especial \nEu amo ela tanto',
b'Amanh\xc3\xa3 termino minha marquinha de biqu\xc3\xadni e volto pra rotina de exerc\xc3\xadcios',
b'#LuciferNetflix',
b'Minha boca vive descascada',
b'Infelizmente n\xc3\xa3o d\xc3\xa1 pra bloquear solicita\xc3\xa7\xc3\xa3o de amizade de todo mundo',
b'https://t.co/wcU6SY2pJA',
"b'\xc3\x93timo, j\xc3\xa1 estou chapada'",
"b""Eu: esse ano vou me alimentar de coisa saud\xc3\xa1vel \n\nPandemia: a\n\nEu: cerveja, pa\xc3\xa7oca, mac'nha""",
b'Uma mulher t\xc3\xa3o bonita dessa com um homem t\xc3\xa3o med\xc3\xadocre e vagabundo\n\nQue coisa',
b'A internet resolveu notar agora que o Wagner Moura \xc3\xa9 um gostoso? Aquele homem \xc3\xa9 o pr\xc3\xb3prio megazord do tes\xc3\xa3o',
"b'Bebi, chorei e comi pizza. Agora acho que posso dormir'",
b'Por que eu sempre choro com esse filme? Meu deus',
b'Qualquer mulher: a\nEu: mas voc\xc3\xaa \xc3\xa9 MARAVILHOSA ser\xc3\xa1 que a gente pode se beijar???? (Nota: isso \xc3\xa9 s\xc3\xb3 dentro da minha\xe2\x80\xa6 https://t.co/PxQ0KEl189',
"b'Viciada em v\xc3\xaddeos de crian\xc3\xa7as com medo do Gusttavo lima. Bao demais, vsf'",
b'Hoje fui completamente in\xc3\xbatil ao meu pa\xc3\xads',
"b'Agosto, 2020. Quase 6 meses de pandemia. A galera t\xc3\xa1 discutindo sobre usar ou n\xc3\xa3o M\xc3\x81SCARA.'",
b'Ningu\xc3\xa9m anda pedindo minha identidade pros trem. Ser\xc3\xa1 que perdi minha carinha de beb\xc3\xaa pra sempre? \xf0\x9f\x98\xad',
"b'Hoje \xc3\xa9 aquele dia que vou abrir uma cerveja, assistir Amelie pela cent\xc3\xa9sima vez e desejar ser eterna. Desejar que t\xe2\x80\xa6 https://t.co/XjhwORWa0I'",
"b'Eu acho a frase ""ele comeu tudo o que tinha direito"" totalmente Chaotic good'",
b'Pra mim cozinhar cebola \xc3\xa9 uma heresia',
b'Eu curti pakas a m\xc3\xbasica nova da Anitta',
b'Eu tenho certeza de que minhas energias sexuais acenderiam uma l\xc3\xa2mpada',
b'https://t.co/wcU6SY2pJA',
b'Vou sair desta rede por hoje pq t\xc3\xb4 MUITO obscena',
b'[28/8 19:19] Kat \xe2\x9d\xa4: foi com homem hagata? pq homem nenhum te merece\n[28/8 19:19] Hagata: KKKKKKKKKK infelizmente fo\xe2\x80\xa6 https://t.co/RPuapaeg8p',
b'Queria poder postar as fotos que eu tirei hj no espelho de teto do motel\n\nCe ta loco eu sou gostosa demais',
b'T\xc3\xb4 b\xc3\xaabada',
b'[28/8 15:34] Hagata: N\xc3\xa3o posso falar estoy com a boca ocupada\n[28/8 15:46] Edu: deus aben\xc3\xa7oe que seja apenas um bol\xe2\x80\xa6 https://t.co/fznV8ZVZvL',
b'Minutos antes de ir fazer bosta',
b'Pensei que esse trem de depilar a ppk com pin\xc3\xa7a era meme\n\nUma mulher pra fazer isso tem que ser no m\xc3\xadnimo psicopata',
b'Sonhei que estava namorando uma mulher incr\xc3\xadvel e gostosa',
b'Hmmm ok',
"b'Tem Amoedista dando em cima de mim. O que eu fiz de errado, gente??????\n\nT\xc3\xb4 titi'",
b'Gente Uberl\xc3\xa2ndia vai continuar aumentando as mortes pra caralho e com as utis lotadas e ningu\xc3\xa9m vai fazer nada????',
b'Tem hora que escrevo uns trem pesado demais',
b'Pergunta inteligente \xc3\xa9 s\xc3\xb3 aquelas que n\xc3\xa3o me criticam talkey???? \xf0\x9f\x91\x8c\xf0\x9f\x91\x8d',
b'KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK O QUE ESSA DOIDA TA FALANDO https://t.co/cs7JeFvs75',b'noss vey portugal tem aula de hist\xc3\xb3ria? https://t.co/YSbopk0Spr'
b'Eu ontem https://t.co/V4zgm0wBwJ',b'eu acordando e vendo q n\xc3\xa3o tem mais ningu\xc3\xa9m na sala ap\xc3\xb3s o meu cochilo de \xe2\x80\x9c10 minutos\xe2\x80\x9d no EAD https://t.co/OAZQUKcww4'
b'Deve ser de boa dormir sem mim',
b'Pesadelos terr\xc3\xadveis essa noite',
b'T\xc3\xb4 quentinha',
"b'Lembra que eu disse que quando eu sentasse num homem de novo depois de tanto tempo eu ia acabar com ele?\n\nPois \xc3\xa9, amigos. Boa noite.'",
